#com.redshiftdev.Sync-Solver-Health-Export (2.3.31),,
asleep-start-date-time,asleep-end-date-time,minutes-asleep
2018-12-12T03:30:00-05:00,2018-12-12T03:58:00-05:00,28
2018-12-12T04:24:00-05:00,2018-12-12T05:13:00-05:00,49
2018-12-12T07:22:00-05:00,2018-12-12T08:00:00-05:00,38
2018-12-12T09:46:00-05:00,2018-12-12T11:29:00-05:00,103
2018-12-13T00:43:00-05:00,2018-12-13T02:59:00-05:00,136
2018-12-13T03:28:00-05:00,2018-12-13T05:42:00-05:00,134
2018-12-13T06:29:00-05:00,2018-12-13T07:14:00-05:00,45
2018-12-13T07:45:00-05:00,2018-12-13T08:43:00-05:00,58
2018-12-13T10:28:00-05:00,2018-12-13T11:50:00-05:00,82
2018-12-14T00:43:00-05:00,2018-12-14T00:58:00-05:00,15
2018-12-14T01:40:00-05:00,2018-12-14T02:02:00-05:00,22
2018-12-14T02:17:00-05:00,2018-12-14T05:05:00-05:00,168
2018-12-14T05:15:00-05:00,2018-12-14T07:56:00-05:00,161
2018-12-14T09:59:00-05:00,2018-12-14T10:15:00-05:00,16
2018-12-14T10:44:00-05:00,2018-12-14T11:29:00-05:00,45
2018-12-15T00:57:00-05:00,2018-12-15T08:15:00-05:00,438
2018-12-15T08:42:00-05:00,2018-12-15T10:11:00-05:00,89
2018-12-16T02:01:00-05:00,2018-12-16T04:03:00-05:00,122
2018-12-16T04:12:00-05:00,2018-12-16T07:59:00-05:00,227
2018-12-16T08:32:00-05:00,2018-12-16T09:47:00-05:00,75
2018-12-17T00:45:00-05:00,2018-12-17T04:22:00-05:00,217
2018-12-17T04:25:00-05:00,2018-12-17T06:03:00-05:00,98
2018-12-17T06:20:00-05:00,2018-12-17T07:28:00-05:00,68
2018-12-17T12:00:00-05:00,2018-12-17T14:28:00-05:00,148
2018-12-17T23:03:00-05:00,2018-12-17T23:48:00-05:00,45
2018-12-18T00:04:00-05:00,2018-12-18T05:50:00-05:00,346
2018-12-18T06:14:00-05:00,2018-12-18T08:28:00-05:00,134
2018-12-19T02:14:00-05:00,2018-12-19T05:33:00-05:00,199
2018-12-19T05:52:00-05:00,2018-12-19T07:58:00-05:00,126
2018-12-19T10:43:00-05:00,2018-12-19T12:00:00-05:00,77
2018-12-19T23:14:00-05:00,2018-12-20T02:30:00-05:00,196
2018-12-20T02:55:00-05:00,2018-12-20T06:17:00-05:00,202
2018-12-20T07:00:00-05:00,2018-12-20T07:40:00-05:00,40
2018-12-20T07:47:00-05:00,2018-12-20T08:28:00-05:00,41
2018-12-21T01:15:00-05:00,2018-12-21T02:15:00-05:00,60
2018-12-21T02:39:00-05:00,2018-12-21T05:27:00-05:00,168
2018-12-21T06:28:00-05:00,2018-12-21T08:28:00-05:00,120
2018-12-22T01:51:00-05:00,2018-12-22T05:46:00-05:00,235
2018-12-22T05:59:00-05:00,2018-12-22T08:58:00-05:00,179
2018-12-22T11:15:00-05:00,2018-12-22T12:45:00-05:00,90
2018-12-23T02:45:00-05:00,2018-12-23T06:58:00-05:00,253
2018-12-23T07:10:00-05:00,2018-12-23T09:03:00-05:00,113
2018-12-23T09:44:00-05:00,2018-12-23T09:59:00-05:00,15
2018-12-23T10:16:00-05:00,2018-12-23T11:27:00-05:00,71
2018-12-24T01:30:00-05:00,2018-12-24T07:17:00-05:00,347
2018-12-24T08:00:00-05:00,2018-12-24T09:15:00-05:00,75
2018-12-24T12:01:00-05:00,2018-12-24T12:29:00-05:00,28
2018-12-25T03:28:00-05:00,2018-12-25T06:41:00-05:00,193
2018-12-25T07:11:00-05:00,2018-12-25T07:30:00-05:00,19
2018-12-25T09:59:00-05:00,2018-12-25T11:30:00-05:00,91
2018-12-26T02:57:00-05:00,2018-12-26T07:24:00-05:00,267
2018-12-26T07:27:00-05:00,2018-12-26T08:16:00-05:00,49
2018-12-26T09:23:00-05:00,2018-12-26T10:27:00-05:00,64
2018-12-27T02:13:00-05:00,2018-12-27T05:16:00-05:00,183
2018-12-27T05:58:00-05:00,2018-12-27T06:31:00-05:00,33
2018-12-27T06:54:00-05:00,2018-12-27T08:01:00-05:00,67
2018-12-27T11:26:00-05:00,2018-12-27T12:20:00-05:00,54
2018-12-27T23:53:00-05:00,2018-12-28T01:12:00-05:00,79
2018-12-28T02:15:00-05:00,2018-12-28T09:00:00-05:00,405
2018-12-28T10:45:00-05:00,2018-12-28T11:12:00-05:00,27
2018-12-29T01:36:00-05:00,2018-12-29T01:57:00-05:00,21
2018-12-29T02:29:00-05:00,2018-12-29T02:42:00-05:00,13
2018-12-29T03:14:00-05:00,2018-12-29T04:44:00-05:00,90
2018-12-29T05:05:00-05:00,2018-12-29T07:02:00-05:00,117
2018-12-29T07:22:00-05:00,2018-12-29T10:00:00-05:00,158
2018-12-30T00:03:00-05:00,2018-12-30T10:48:00-05:00,645
2018-12-30T14:27:00-05:00,2018-12-30T15:01:00-05:00,34
2018-12-30T15:24:00-05:00,2018-12-30T16:12:00-05:00,48
2018-12-31T04:30:00-05:00,2018-12-31T05:13:00-05:00,43
2018-12-31T05:39:00-05:00,2018-12-31T09:00:00-05:00,201
2018-12-31T09:15:00-05:00,2018-12-31T09:58:00-05:00,43
2018-12-31T10:22:00-05:00,2018-12-31T11:11:00-05:00,49
2019-01-01T01:50:00-05:00,2019-01-01T03:11:00-05:00,81
2019-01-01T03:38:00-05:00,2019-01-01T09:17:00-05:00,339
2019-01-01T09:45:00-05:00,2019-01-01T10:18:00-05:00,33
2019-01-01T11:25:00-05:00,2019-01-01T12:42:00-05:00,77
2019-01-02T03:41:00-05:00,2019-01-02T08:30:00-05:00,289
2019-01-02T09:53:00-05:00,2019-01-02T10:59:00-05:00,66
2019-01-02T23:50:00-05:00,2019-01-03T05:14:00-05:00,324
2019-01-03T05:50:00-05:00,2019-01-03T10:19:00-05:00,269
2019-01-04T02:16:00-05:00,2019-01-04T06:15:00-05:00,239
2019-01-04T07:12:00-05:00,2019-01-04T09:27:00-05:00,135
2019-01-04T10:59:00-05:00,2019-01-04T12:41:00-05:00,102
2019-01-04T17:28:00-05:00,2019-01-04T18:00:00-05:00,32
2019-01-05T02:10:00-05:00,2019-01-05T06:58:00-05:00,288
2019-01-05T07:27:00-05:00,2019-01-05T11:17:00-05:00,230
2019-01-05T13:54:00-05:00,2019-01-05T14:21:00-05:00,27
2019-01-06T04:23:00-05:00,2019-01-06T06:48:00-05:00,145
2019-01-06T07:15:00-05:00,2019-01-06T08:52:00-05:00,97
2019-01-06T09:12:00-05:00,2019-01-06T10:49:00-05:00,97
2019-01-06T11:39:00-05:00,2019-01-06T12:45:00-05:00,66
2019-01-06T13:09:00-05:00,2019-01-06T13:28:00-05:00,19
2019-01-07T01:55:00-05:00,2019-01-07T02:13:00-05:00,18
2019-01-07T03:15:00-05:00,2019-01-07T03:59:00-05:00,44
2019-01-07T04:28:00-05:00,2019-01-07T04:59:00-05:00,31
2019-01-08T02:42:00-05:00,2019-01-08T02:58:00-05:00,16
2019-01-08T03:50:00-05:00,2019-01-08T04:57:00-05:00,67
2019-01-08T05:45:00-05:00,2019-01-08T07:51:00-05:00,126
2019-01-08T13:03:00-05:00,2019-01-08T13:42:00-05:00,39
2019-01-09T02:00:00-05:00,2019-01-09T03:03:00-05:00,63
2019-01-09T03:15:00-05:00,2019-01-09T07:00:00-05:00,225
2019-01-09T07:24:00-05:00,2019-01-09T08:06:00-05:00,42
2019-01-09T09:59:00-05:00,2019-01-09T11:33:00-05:00,94
2019-01-09T12:15:00-05:00,2019-01-09T13:44:00-05:00,89
2019-01-09T23:00:00-05:00,2019-01-10T00:44:00-05:00,104
2019-01-10T01:15:00-05:00,2019-01-10T01:43:00-05:00,28
2019-01-10T02:45:00-05:00,2019-01-10T06:57:00-05:00,252
2019-01-10T07:12:00-05:00,2019-01-10T07:43:00-05:00,31
2019-01-11T02:26:00-05:00,2019-01-11T03:03:00-05:00,37
2019-01-11T03:15:00-05:00,2019-01-11T03:42:00-05:00,27
2019-01-11T04:07:00-05:00,2019-01-11T05:59:00-05:00,112
2019-01-11T06:28:00-05:00,2019-01-11T08:49:00-05:00,141
2019-01-11T11:12:00-05:00,2019-01-11T11:29:00-05:00,17
2019-01-12T03:41:00-05:00,2019-01-12T07:14:00-05:00,213
2019-01-12T07:36:00-05:00,2019-01-12T07:57:00-05:00,21
2019-01-12T08:37:00-05:00,2019-01-12T10:57:00-05:00,140
2019-01-13T02:18:00-05:00,2019-01-13T07:32:00-05:00,314
2019-01-13T08:45:00-05:00,2019-01-13T10:32:00-05:00,107
2019-01-13T11:00:00-05:00,2019-01-13T11:50:00-05:00,50
2019-01-14T01:15:00-05:00,2019-01-14T05:20:00-05:00,245
2019-01-14T06:16:00-05:00,2019-01-14T08:20:00-05:00,124
2019-01-14T11:00:00-05:00,2019-01-14T12:02:00-05:00,62
2019-01-14T12:07:00-05:00,2019-01-14T13:28:00-05:00,81
2019-01-15T01:38:00-05:00,2019-01-15T04:50:00-05:00,192
2019-01-15T04:55:00-05:00,2019-01-15T07:45:00-05:00,170
2019-01-15T08:00:00-05:00,2019-01-15T09:30:00-05:00,90
2019-01-19T02:38:00-05:00,2019-01-19T04:33:00-05:00,115
2019-01-19T04:49:00-05:00,2019-01-19T05:14:00-05:00,25
2019-01-19T05:21:00-05:00,2019-01-19T10:41:00-05:00,320
2019-01-20T02:00:00-05:00,2019-01-20T05:58:00-05:00,238
2019-01-20T06:29:00-05:00,2019-01-20T08:29:00-05:00,120
2019-01-20T09:12:00-05:00,2019-01-20T11:22:00-05:00,130
2019-01-21T02:00:00-05:00,2019-01-21T06:43:00-05:00,283
2019-01-21T07:12:00-05:00,2019-01-21T08:23:00-05:00,71
2019-01-21T10:07:00-05:00,2019-01-21T11:22:00-05:00,75
2019-01-22T01:58:00-05:00,2019-01-22T07:59:00-05:00,361
2019-01-22T08:30:00-05:00,2019-01-22T09:13:00-05:00,43
2019-01-22T09:29:00-05:00,2019-01-22T10:21:00-05:00,52
2019-01-23T01:31:00-05:00,2019-01-23T02:46:00-05:00,75
2019-01-23T03:01:00-05:00,2019-01-23T03:59:00-05:00,58
2019-01-23T04:41:00-05:00,2019-01-23T06:28:00-05:00,107
2019-01-23T06:53:00-05:00,2019-01-23T07:33:00-05:00,40
2019-01-23T07:47:00-05:00,2019-01-23T08:26:00-05:00,39
2019-01-23T10:14:00-05:00,2019-01-23T12:45:00-05:00,151
2019-01-24T00:05:00-05:00,2019-01-24T02:31:00-05:00,146
2019-01-24T02:42:00-05:00,2019-01-24T06:44:00-05:00,242
2019-01-25T01:20:00-05:00,2019-01-25T03:43:00-05:00,143
2019-01-25T03:54:00-05:00,2019-01-25T08:00:00-05:00,246
2019-01-26T02:15:00-05:00,2019-01-26T08:11:00-05:00,356
2019-01-26T08:44:00-05:00,2019-01-26T09:37:00-05:00,53
2019-01-26T14:56:00-05:00,2019-01-26T16:01:00-05:00,65
2019-01-27T01:59:00-05:00,2019-01-27T02:57:00-05:00,58
2019-01-27T03:29:00-05:00,2019-01-27T09:14:00-05:00,345
2019-01-27T15:15:00-05:00,2019-01-27T16:00:00-05:00,45
2019-01-28T00:37:00-05:00,2019-01-28T05:14:00-05:00,277
2019-01-28T05:44:00-05:00,2019-01-28T08:18:00-05:00,154
2019-01-28T10:42:00-05:00,2019-01-28T12:03:00-05:00,81
2019-01-29T00:01:00-05:00,2019-01-29T03:41:00-05:00,220
2019-01-29T04:00:00-05:00,2019-01-29T05:31:00-05:00,91
2019-01-29T05:45:00-05:00,2019-01-29T06:58:00-05:00,73
2019-01-29T07:18:00-05:00,2019-01-29T07:48:00-05:00,30
2019-01-30T02:25:00-05:00,2019-01-30T03:14:00-05:00,49
2019-01-30T03:31:00-05:00,2019-01-30T08:58:00-05:00,327
2019-01-31T01:24:00-05:00,2019-01-31T07:11:00-05:00,347
2019-01-31T08:01:00-05:00,2019-01-31T10:00:00-05:00,119
2019-02-01T01:30:00-05:00,2019-02-01T02:45:00-05:00,75
2019-02-01T03:00:00-05:00,2019-02-01T05:12:00-05:00,132
2019-02-01T05:17:00-05:00,2019-02-01T06:35:00-05:00,78
2019-02-01T06:47:00-05:00,2019-02-01T08:26:00-05:00,99
2019-02-02T00:55:00-05:00,2019-02-02T07:42:00-05:00,407
2019-02-02T08:15:00-05:00,2019-02-02T09:42:00-05:00,87
2019-02-03T00:10:00-05:00,2019-02-03T03:28:00-05:00,198
2019-02-03T03:52:00-05:00,2019-02-03T07:13:00-05:00,201
2019-02-03T07:38:00-05:00,2019-02-03T10:05:00-05:00,147
2019-02-04T02:36:00-05:00,2019-02-04T04:11:00-05:00,95
2019-02-04T04:16:00-05:00,2019-02-04T05:11:00-05:00,55
2019-02-04T05:52:00-05:00,2019-02-04T09:03:00-05:00,191
2019-02-04T10:00:00-05:00,2019-02-04T10:30:00-05:00,30
2019-02-05T01:30:00-05:00,2019-02-05T01:58:00-05:00,28
2019-02-05T02:38:00-05:00,2019-02-05T04:57:00-05:00,139
2019-02-05T05:22:00-05:00,2019-02-05T07:26:00-05:00,124
2019-02-05T09:56:00-05:00,2019-02-05T13:14:00-05:00,198
2019-02-06T01:01:00-05:00,2019-02-06T01:34:00-05:00,33
2019-02-06T01:46:00-05:00,2019-02-06T02:33:00-05:00,47
2019-02-06T02:42:00-05:00,2019-02-06T03:12:00-05:00,30
2019-02-06T03:45:00-05:00,2019-02-06T06:16:00-05:00,151
